id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
xcpd__5101_c0		C13H18O8						
xcpd__5104_c0		C12H18N2O7						
xcpd__5105_c0		C17H18O5						
xcpd__5106_c0		C14H22O5S						
xcpd__5110_c0		C14H22O7						
xcpd__5112_c0		C18H22O4						
xcpd__5114_c0		C15H26O6						
xcpd__5115_c0		C16H30O5						
xcpd__5120_c0		C11H13NO9						
xcpd__5123_c0		C15H13NO6						
xcpd__5128_c0		C12H18NO6P						
xcpd__5131_c0		C12H17NO8						
xcpd__5133_c0		C16H17NO5						
xcpd__5134_c0		C13H21NO7						
xcpd__5140_c0		C14H8O8						
xcpd__5142_c0		C11H12O8S						
xcpd__5145_c0		C15H12O5S						
xcpd__5146_c0		C11H12O10						
xcpd__5149_c0		C15H12O7						
xcpd__5150_c0		C12H16O7S						
xcpd__5151_c0		C14H12N2O6						
xcpd__5153_c0		C19H12O4						
xcpd__5154_c0		C12H16O9						
xcpd__5155_c0		C9H20O9S						
xcpd__5158_c0		C16H16O6						
xcpd__5159_c0		C13H20O6S						
xcpd__5160_c0		C15H16N2O5						
xcpd__5163_c0		C13H20O8						
xcpd__5166_c0		C17H20O5						
xcpd__5168_c0		C14H24O7						
xcpd__5170_c0		C18H24O4						
xcpd__5175_c0		C14H11NO7						
xcpd__5180_c0		C11H15NO9						
xcpd__5183_c0		C15H15NO6						
xcpd__5186_c0		C12H19NO8						
xcpd__5189_c0		C16H19NO5						
xcpd__5192_c0		C13H23NO7						
xcpd__5197_c0		C14H10O6S						
xcpd__5198_c0		C14H10O8						
xcpd__5199_c0		C11H14O8S						
xcpd__5200_c0		C13H10N2O7						
xcpd__5202_c0		C11H14O10						
xcpd__5204_c0		C15H14O7						
xcpd__5205_c0		C12H18O7S						
xcpd__5206_c0		C14H14N2O6						
xcpd__5208_c0		C12H18O9						
xcpd__5211_c0		C16H18O6						
xcpd__5212_c0		C13H22O6S						
xcpd__5214_c0		C15H18N2O5						
xcpd__5218_c0		C13H22O8						
xcpd__5220_c0		C17H22O5						
xcpd__5221_c0		C16H22N2O4						
xcpd__5224_c0		C18H26O4						
xcpd__5226_c0		C13H9NO8						
xcpd__5227_c0		C10H13NO8S						
xcpd__5228_c0		C14H13NO7						
xcpd__5230_c0		C13H13N3O6						
xcpd__5234_c0		C11H17NO9						
xcpd__5235_c0		C15H17NO6						
xcpd__5240_c0		C12H21NO8						
xcpd__5241_c0		C16H21NO5						
xcpd__5243_c0		C13H25NO7						
xcpd__5247_c0		C13H8O9						
xcpd__5250_c0		C18H4N4O2						
xcpd__5251_c0		C14H12O6S						
xcpd__5254_c0		C14H12O8						
xcpd__5255_c0		C11H16O8S						
xcpd__5256_c0		C13H12N2O7						
xcpd__5259_c0		C15H16O5S						
xcpd__5261_c0		C11H16O10						
xcpd__5266_c0		C15H16O7						
xcpd__5267_c0		C12H20O7S						
xcpd__5268_c0		C14H16N2O6						
xcpd__5270_c0		C16H20O4S						
xcpd__5271_c0		C12H20O9						
xcpd__5274_c0		C16H20O6						
xcpd__5275_c0		C13H24O6S						
xcpd__5276_c0		C15H20N2O5						
xcpd__5278_c0		C17H24O3S						
xcpd__5281_c0		C17H24O5						
xcpd__5282_c0		C14H28O5S						
xcpd__5284_c0		C18H28O4						
xcpd__5285_c0		C15H32O4S						
xcpd__5286_c0		C15H33O4P						
xcpd__5288_c0		C13H11NO6S						
xcpd__5290_c0		C13H11NO8						
xcpd__5294_c0		C14H15NO7						
xcpd__5296_c0		C13H15N3O6						
xcpd__5299_c0		C11H19NO9						
xcpd__5301_c0		C15H19NO6						
xcpd__5305_c0		C12H23NO8						
xcpd__5306_c0		C16H23NO5						
xcpd__5314_c0		C12H11N2O4PS						
xcpd__5317_c0		C13H10O9						
xcpd__5319_c0		C14H14O6S						
xcpd__5322_c0		C14H14O8						
xcpd__5323_c0		C11H18O8S						
xcpd__5324_c0		C11H18O8S						
xcpd__5325_c0		C13H14N2O7						
xcpd__5328_c0		C15H18O5S						
xcpd__5329_c0		C11H18O10						
xcpd__5331_c0		C15H19O5P						
xcpd__5335_c0		C15H18O7						
xcpd__5336_c0		C12H22O7S						
xcpd__5337_c0		C12H22O7S						
xcpd__5338_c0		C14H18N2O6						
xcpd__5340_c0		C16H22O4S						
xcpd__5341_c0		C12H22O9						
xcpd__5343_c0		C16H22O6						
xcpd__5344_c0		C13H26O6S						
xcpd__5346_c0		C17H26O3S						
xcpd__5347_c0		C17H26O5						
xcpd__5348_c0		C14H30O5S						
xcpd__5350_c0		C14H31O5P						
xcpd__5352_c0		C18H30O4						
xcpd__5355_c0		C13H13NO8						
xcpd__5357_c0		C12H13N3O7						
xcpd__5362_c0		C13H17N3O6						
xcpd__5366_c0		C15H21NO6						
xcpd__5377_c0		C16H8O7						
xcpd__5378_c0		C13H12O7S						
xcpd__5380_c0		C13H12O9						
xcpd__5381_c0		C10H16O9S						
xcpd__5382_c0		C10H16O9S						
xcpd__5383_c0		C12H12N2O8						
xcpd__5386_c0		C17H12O6						
xcpd__5387_c0		C14H16O6S						
xcpd__5391_c0		C8H17N4O7P						
xcpd__5392_c0		C14H16O8						
xcpd__5393_c0		C11H20O8S						
xcpd__5394_c0		C11H20O8S						
xcpd__5395_c0		C13H16N2O7						
xcpd__5399_c0		C15H20O5S						
xcpd__5401_c0		C15H21O5P						
xcpd__5403_c0		C15H20O7						
xcpd__5404_c0		C12H24O7S						
xcpd__5405_c0		C14H20N2O6						
xcpd__5407_c0		C19H20O4						
xcpd__5408_c0		C16H24O4S						
xcpd__5410_c0		C16H24O6						
xcpd__5412_c0		C15H24N2O5						
xcpd__5415_c0		C17H28O3S						
xcpd__5417_c0		C17H28O5						
xcpd__5418_c0		C18H32O4						
xcpd__5420_c0		C12H11NO7S						
xcpd__5421_c0		C12H11NO9						
xcpd__5423_c0		C15H12N3O3P						
xcpd__5424_c0		C13H15NO6S						
xcpd__5425_c0		C13H16NO6P						
xcpd__5426_c0		C13H15NO8						
xcpd__5429_c0		C17H15NO5						
xcpd__5436_c0		C15H23NO6						
xcpd__5443_c0		C15H7O4PS						
xcpd__5446_c0		C12H10O10						
xcpd__5447_c0		C12H10O10						
xcpd__5448_c0		C16H10O7						
xcpd__5449_c0		C13H14O7S						
xcpd__5450_c0		C7H14N4O8S						
xcpd__5452_c0		C12H14N2O6S						
xcpd__5453_c0		C13H14O9						
xcpd__5455_c0		C10H19O9P						
xcpd__5456_c0		C17H14O6						
xcpd__5457_c0		C14H18O6S						
xcpd__5458_c0		C11H22O6S2						
xcpd__5459_c0		C16H14N2O5						
xcpd__5461_c0		C14H18O8						
xcpd__5466_c0		C13H18N2O7						
xcpd__5467_c0		C18H18O5						
xcpd__5468_c0		C15H22O5S						
xcpd__5472_c0		C15H22O7						
xcpd__5473_c0		C19H22O4						
xcpd__5475_c0		C16H26O4S						
xcpd__5477_c0		C10H27N4O5P						
xcpd__5478_c0		C16H26O6						
xcpd__5482_c0		C17H30O5						
xcpd__5483_c0		C18H34O4						
xcpd__5484_c0		C12H13NO9						
xcpd__5486_c0		C13H18NO4PS						
xcpd__5487_c0		C16H13NO6						
xcpd__5488_c0		C13H17NO6S						
xcpd__5495_c0		C13H17NO8						
xcpd__5497_c0		C12H17N3O7						
xcpd__5498_c0		C17H17NO5						
xcpd__5499_c0		C14H21NO5S						
xcpd__5501_c0		C14H21NO7						
xcpd__5513_c0		C15H8O8						
xcpd__5514_c0		C12H12O8S						
xcpd__5515_c0		C9H16O8S2						
xcpd__5517_c0		C12H12O10						
xcpd__5520_c0		C16H12O7						
xcpd__5522_c0		C13H16O7S						
xcpd__5523_c0		C10H20O7S2						
xcpd__5526_c0		C13H16O9						
xcpd__5527_c0		C10H20O9S						
xcpd__5530_c0		C12H16N2O8						
xcpd__5531_c0		C10H21O9P						
xcpd__5532_c0		C17H16O6						
xcpd__5533_c0		C14H20O6S						
xcpd__5536_c0		C14H20O8						
xcpd__5539_c0		C18H20O5						
xcpd__5540_c0		C15H24O5S						
xcpd__5543_c0		C15H24O7						
xcpd__5544_c0		C19H24O4						
xcpd__5548_c0		C16H28O6						
xcpd__5549_c0		C17H32O5						
xcpd__5550_c0		C15H11NO7						
xcpd__5551_c0		C12H15NO7S						
xcpd__5554_c0		C12H16NO7P						
xcpd__5555_c0		C12H15NO9						
xcpd__5558_c0		C16H15NO6						
xcpd__5559_c0		C15H15N3O5						
xcpd__5562_c0		C13H19NO8						
xcpd__5564_c0		C17H19NO5						
xcpd__5566_c0		C14H23NO7						
xcpd__5573_c0		C15H10O8						
xcpd__5574_c0		C12H14O8S						
xcpd__5577_c0		C12H14O10						
xcpd__5578_c0		C11H15N2O7P						
xcpd__5581_c0		C16H14O7						
xcpd__5582_c0		C13H18O7S						
xcpd__5583_c0		C15H14N2O6						
xcpd__5585_c0		C13H18O9						
xcpd__5587_c0		C17H18O6						
xcpd__5588_c0		C14H22O6S						
xcpd__5592_c0		C14H22O8						
xcpd__5595_c0		C18H22O5						
xcpd__5596_c0		C15H26O5S						
xcpd__5598_c0		C15H26O7						
xcpd__5599_c0		C19H26O4						
xcpd__5601_c0		C16H34N2O4						
xcpd__5606_c0		C11H13NO8S						
xcpd__5608_c0		C15H13NO7						
xcpd__5610_c0		C12H17NO7S						
xcpd__5613_c0		C14H13N3O6						
xcpd__5616_c0		C12H17NO9						
xcpd__5619_c0		C16H17NO6						
xcpd__5621_c0		C15H17N3O5						
xcpd__5623_c0		C13H21NO8						
xcpd__5627_c0		C17H21NO5						
xcpd__5636_c0		C15H12O8						
xcpd__5637_c0		C12H16O8S						
xcpd__5638_c0		C14H12N2O7						
xcpd__5641_c0		C16H16O5S						
xcpd__5642_c0		C12H16O10						
xcpd__5644_c0		C16H16O7						
xcpd__5645_c0		C13H20O7S						
xcpd__5646_c0		C15H16N2O6						
xcpd__5649_c0		C13H20O9						
xcpd__5651_c0		C17H20O6						
xcpd__5652_c0		C14H24O6S						
xcpd__5653_c0		C16H20N2O5						
xcpd__5656_c0		C14H24O8						
xcpd__5658_c0		C18H24O5						
xcpd__5659_c0		C17H24N2O4						
xcpd__5660_c0		C15H29O5P						
xcpd__5662_c0		C19H28O4						
xcpd__5666_c0		C14H11NO8						
xcpd__5670_c0		C11H15NO10						
xcpd__5671_c0		C15H15NO7						
xcpd__5674_c0		C14H15N3O6						
xcpd__5679_c0		C12H19NO9						
xcpd__5681_c0		C16H19NO6						
xcpd__5685_c0		C13H23NO8						
xcpd__5687_c0		C16H35NO5						
xcpd__5691_c0		C14H10O9						
xcpd__5693_c0		C15H14O6S						
xcpd__5696_c0		C15H14O8						
xcpd__5697_c0		C12H18O8S						
xcpd__5699_c0		C14H14N2O7						
xcpd__5702_c0		C12H18O10						
xcpd__5706_c0		C16H18O7						
xcpd__5707_c0		C13H22O7S						
xcpd__5709_c0		C15H18N2O6						
xcpd__5712_c0		C17H22O4S						
xcpd__5713_c0		C13H22O9						
xcpd__5716_c0		C17H22O6						
xcpd__5717_c0		C14H26O6S						
xcpd__5718_c0		C16H22N2O5						
xcpd__5720_c0		C18H26O3S						
xcpd__5722_c0		C18H26O5						
xcpd__5723_c0		C15H31O5P						
xcpd__5724_c0		C15H30O7						
xcpd__5725_c0		C19H30O4						
xcpd__5726_c0		C16H34O4S						
xcpd__5729_c0		C16H10N3OPS						
xcpd__5731_c0		C14H13NO8						
xcpd__5735_c0		C15H17NO7						
xcpd__5738_c0		C14H17N3O6						
xcpd__5740_c0		C12H21NO9						
xcpd__5744_c0		C13H25NO6S						
xcpd__5746_c0		C13H25NO8						
xcpd__5754_c0		C18H4N4O3						
xcpd__5755_c0		C14H12O9						
xcpd__5756_c0		C14H12O9						
xcpd__5758_c0		C13H12N2O8						
xcpd__5761_c0		C15H16O6S						
xcpd__5762_c0		C11H16O11						
xcpd__5765_c0		C15H16O8						
xcpd__5766_c0		C12H20O8S						
xcpd__5767_c0		C14H16N2O7						
xcpd__5768_c0		C12H21O8P						
xcpd__5770_c0		C16H20O5S						
xcpd__5771_c0		C12H20O10						
xcpd__5775_c0		C16H20O7						
xcpd__5776_c0		C15H21N2O4P						
xcpd__5777_c0		C13H24O7S						
xcpd__5778_c0		C13H24O7S						
xcpd__5779_c0		C15H20N2O6						
xcpd__5782_c0		C17H24O4S						
xcpd__5785_c0		C17H24O6						
xcpd__5786_c0		C14H28O6S						
xcpd__5788_c0		C18H28O3S						
xcpd__5789_c0		C18H28O5						
xcpd__5793_c0		C13H11NO9						
xcpd__5796_c0		C14H15NO8						
xcpd__5801_c0		C15H19NO7						
xcpd__5803_c0		C14H19N3O6						
xcpd__5805_c0		C16H23NO6						
xcpd__5808_c0		C13H27NO8						
xcpd__5809_c0		C18H31NO4						
xcpd__5818_c0		C13H10O10						
xcpd__5819_c0		C10H15O10P						
xcpd__5821_c0		C14H14O7S						
xcpd__5824_c0		C14H14O9						
xcpd__5825_c0		C11H18O9S						
xcpd__5826_c0		C13H14N2O8						
xcpd__5830_c0		C18H14O6						
xcpd__5831_c0		C15H18O6S						
xcpd__5832_c0		C12H14N4O7						
xcpd__5835_c0		C15H18O8						
xcpd__5836_c0		C12H22O8S						
xcpd__5837_c0		C14H18N2O7						
xcpd__5838_c0		C12H23O8P						
xcpd__5839_c0		C16H22O5S						
xcpd__5842_c0		C16H22O7						
xcpd__5843_c0		C13H26O7S						
xcpd__5844_c0		C13H26O7S						
xcpd__5846_c0		C15H22N2O6						
xcpd__5847_c0		C15H22N2O6						
xcpd__5848_c0		C13H27O7P						
xcpd__5849_c0		C17H26O4S						
xcpd__5850_c0		C17H26O4S						
xcpd__5855_c0		C17H26O6						
xcpd__5856_c0		C18H30O3S						
xcpd__5857_c0		C12H30N4O4S						
xcpd__5859_c0		C18H30O5						
xcpd__5861_c0		C19H34O4						
xcpd__5862_c0		C13H13NO7S						
xcpd__5863_c0		C13H13NO9						
xcpd__5866_c0		C17H13NO6						
xcpd__5867_c0		C14H17NO8						
xcpd__5873_c0		C15H21NO7						
xcpd__5875_c0		C14H21N3O6						
xcpd__5876_c0		C16H25NO6						
xcpd__5886_c0		C13H12O8S						
xcpd__5891_c0		C13H12O10						
xcpd__5892_c0		C10H17O10P						
xcpd__5893_c0		C17H12O7						
xcpd__5894_c0		C14H16O7S						
xcpd__5895_c0		C14H16O7S						
xcpd__5896_c0		C18H17O2PS						
xcpd__5899_c0		C14H16O9						
xcpd__5901_c0		C11H20O9S						
xcpd__5902_c0		C13H16N2O8						
xcpd__5903_c0		C11H21O9P						
xcpd__5904_c0		C18H16O6						
xcpd__5905_c0		C15H20O6S						
xcpd__5909_c0		C15H20O8						
xcpd__5911_c0		C14H20N2O7						
xcpd__5913_c0		C19H20O5						
xcpd__5914_c0		C16H24O5S						
xcpd__5917_c0		C16H24O7						
xcpd__5918_c0		C20H24O4						
xcpd__5919_c0		C17H28O4S						
xcpd__5922_c0		C11H29N4O5P						
xcpd__5923_c0		C11H29N4O5P						
xcpd__5924_c0		C17H28O6						
xcpd__5927_c0		C18H32O5						
xcpd__5928_c0		C19H36O4						
xcpd__5929_c0		C16H11NO7						
xcpd__5930_c0		C13H15NO7S						
xcpd__5935_c0		C13H15NO9						
xcpd__5943_c0		C14H19NO8						
xcpd__5945_c0		C13H19N3O7						
xcpd__5946_c0		C18H19NO5						
xcpd__5948_c0		C15H23NO7						
xcpd__5950_c0		C16H27NO6						
xcpd__5953_c0		C17H32NO3P						
xcpd__5962_c0		C16H11O4PS						
xcpd__5963_c0		C16H10O8						
xcpd__5964_c0		C13H14O8S						
xcpd__5966_c0		C10H18O8S2						
xcpd__5967_c0		C17H15O3PS						
xcpd__5969_c0		C13H14O10						
xcpd__5970_c0		C10H18O10S						
xcpd__5973_c0		C17H14O7						
xcpd__5974_c0		C14H18O7S						
xcpd__5975_c0		C11H22O7S2						
xcpd__5978_c0		C14H18O9						
xcpd__5979_c0		C11H22O9S						
xcpd__5981_c0		C13H18N2O8						
xcpd__5983_c0		C18H18O6						
xcpd__5984_c0		C15H22O6S						
xcpd__5987_c0		C15H22O8						
xcpd__5991_c0		C12H27O8P						
xcpd__5992_c0		C19H22O5						
xcpd__5993_c0		C16H26O5S						
xcpd__5995_c0		C16H27O5P						
xcpd__5996_c0		C17H23N4OP						
xcpd__5997_c0		C10H27N4O6P						
xcpd__5998_c0		C16H26O7						
xcpd__5999_c0		C20H26O4						
xcpd__6002_c0		C17H30O6						
xcpd__6003_c0		C18H34O5						
xcpd__6004_c0		C18H34O5						
xcpd__6008_c0		C12H13NO8S						
xcpd__6009_c0		C12H13NO10						
xcpd__6011_c0		C16H13NO7						
xcpd__6013_c0		C13H17NO7S						
xcpd__6017_c0		C13H17NO9						
xcpd__6020_c0		C17H17NO6						
xcpd__6021_c0		C14H21NO6S						
xcpd__6028_c0		C14H21NO8						
xcpd__6030_c0		C18H21NO5						
xcpd__6034_c0		C17H34NO3P						
xcpd__6042_c0		C16H13O4PS						
xcpd__6044_c0		C12H12O11						
xcpd__6046_c0		C16H12O8						
xcpd__6047_c0		C13H16O8S						
xcpd__6048_c0		C17H17O3PS						
xcpd__6052_c0		C13H16O10						
xcpd__6053_c0		C10H20O10S						
xcpd__6055_c0		C17H16O7						
xcpd__6056_c0		C14H20O7S						
xcpd__6060_c0		C14H20O9						
xcpd__6061_c0		C13H21N2O6P						
xcpd__6064_c0		C18H20O6						
xcpd__6065_c0		C15H24O6S						
xcpd__6066_c0		C17H20N2O5						
xcpd__6068_c0		C15H24O8						
xcpd__6070_c0		C19H24O5						
xcpd__6074_c0		C16H28O7						
xcpd__6076_c0		C20H28O4						
xcpd__6080_c0		C15H11NO8						
xcpd__6082_c0		C12H15NO8S						
xcpd__6083_c0		C14H11N3O7						
xcpd__6086_c0		C12H15NO10						
xcpd__6089_c0		C16H15NO7						
xcpd__6093_c0		C13H20NO7P						
xcpd__6094_c0		C13H20NO7P						
xcpd__6095_c0		C13H19NO9						
xcpd__6098_c0		C17H19NO6						
xcpd__6102_c0		C14H24NO6P						
xcpd__6103_c0		C14H23NO8						
xcpd__6111_c0		C15H10O9						
xcpd__6112_c0		C12H14O9S						
xcpd__6114_c0		C12H14O11						
xcpd__6117_c0		C16H14O8						
xcpd__6118_c0		C13H18O8S						
xcpd__6119_c0		C15H14N2O7						
xcpd__6122_c0		C13H18O10						
xcpd__6126_c0		C17H18O7						
xcpd__6127_c0		C14H22O7S						
xcpd__6131_c0		C14H22O9						
xcpd__6134_c0		C18H22O6						
xcpd__6135_c0		C15H26O6S						
xcpd__6137_c0		C17H22N2O5						
xcpd__6138_c0		C15H27O6P						
xcpd__6140_c0		C19H26O5						
xcpd__6142_c0		C20H30O4						
xcpd__6144_c0		C16H34N2O5						
xcpd__6146_c0		C19H5N5O2						
xcpd__6147_c0		C15H13NO8						
xcpd__6150_c0		C14H13N3O7						
xcpd__6152_c0		C12H18NO8P						
xcpd__6153_c0		C12H17NO10						
xcpd__6155_c0		C16H17NO7						
xcpd__6159_c0		C13H22NO7P						
xcpd__6161_c0		C13H21NO9						
xcpd__6162_c0		C17H21NO6						
xcpd__6170_c0		C15H4N4O4S						
xcpd__6172_c0		C8H17O8PS2						
xcpd__6173_c0		C19H4N4OS						
xcpd__6176_c0		C15H12O9						
xcpd__6177_c0		C12H16O9S						
xcpd__6179_c0		C14H12N2O8						
xcpd__6180_c0		C12H17O9P						
xcpd__6181_c0		C16H16O6S						
xcpd__6183_c0		C16H16O8						
xcpd__6184_c0		C15H17N2O5P						
xcpd__6185_c0		C13H20O8S						
xcpd__6187_c0		C15H16N2O7						
xcpd__6191_c0		C13H20O10						
xcpd__6194_c0		C17H20O7						
xcpd__6195_c0		C14H24O7S						
xcpd__6197_c0		C16H20N2O6						
xcpd__6199_c0		C14H25O7P						
xcpd__6202_c0		C18H24O6						
xcpd__6204_c0		C15H29O6P						
xcpd__6205_c0		C15H28O8						
xcpd__6207_c0		C19H28O5						
xcpd__6208_c0		C16H32O5S						
xcpd__6211_c0		C20H33O2P						
xcpd__6212_c0		C17H37O4P						
xcpd__6214_c0		C12H8N3O7P						
xcpd__6216_c0		C14H11NO9						
xcpd__6220_c0		C15H15NO8						
xcpd__6225_c0		C12H20NO8P						
xcpd__6226_c0		C12H19NO10						
xcpd__6228_c0		C16H19NO7						
xcpd__6232_c0		C17H23NO6						
xcpd__6240_c0		C14H10O10						
xcpd__6241_c0		C11H15O10P						
xcpd__6242_c0		C15H14O7S						
xcpd__6245_c0		C15H14O9						
xcpd__6246_c0		C14H14N2O8						
xcpd__6247_c0		C12H19O9P						
xcpd__6248_c0		C16H18O6S						
xcpd__6249_c0		C12H18O11						
xcpd__6254_c0		C16H18O8						
xcpd__6255_c0		C13H22O8S						
xcpd__6256_c0		C15H18N2O7						
xcpd__6258_c0		C17H22O5S						
xcpd__6259_c0		C13H22O10						
xcpd__6262_c0		C17H22O7						
xcpd__6263_c0		C14H26O7S						
xcpd__6264_c0		C16H22N2O6						
xcpd__6267_c0		C18H26O4S						
xcpd__6269_c0		C18H26O6						
xcpd__6270_c0		C15H31O6P						
xcpd__6271_c0		C19H30O3S						
xcpd__6272_c0		C19H30O5						
xcpd__6273_c0		C16H34O5S						
xcpd__6276_c0		C14H13NO9						
xcpd__6280_c0		C15H17NO8						
xcpd__6281_c0		C12H21NO8S						
xcpd__6287_c0		C16H21NO7						
xcpd__6289_c0		C17H25NO6						
xcpd__6300_c0		C14H12O10						
xcpd__6301_c0		C12H12N4O6S						
xcpd__6303_c0		C11H17O10P						
xcpd__6305_c0		C15H16O7S						
xcpd__6306_c0		C15H16O7S						
xcpd__6307_c0		C9H16N4O8S						
xcpd__6311_c0		C15H16O9						
xcpd__6312_c0		C12H20O9S						
xcpd__6313_c0		C14H16N2O8						
xcpd__6315_c0		C19H16O6						
xcpd__6316_c0		C16H20O6S						
xcpd__6319_c0		C16H20O8						
xcpd__6320_c0		C15H21N2O5P						
xcpd__6321_c0		C15H20N2O7						
xcpd__6323_c0		C13H25O8P						
xcpd__6324_c0		C20H20O5						
xcpd__6325_c0		C17H24O5S						
xcpd__6328_c0		C17H24O7						
xcpd__6329_c0		C16H24N2O6						
xcpd__6332_c0		C18H28O4S						
xcpd__6334_c0		C18H28O6						
xcpd__6335_c0		C19H32O3S						
xcpd__6337_c0		C19H32O5						
xcpd__6340_c0		C17H11NO7						
xcpd__6341_c0		C14H15NO9						
xcpd__6343_c0		C13H15N3O8						
xcpd__6345_c0		C15H19NO8						
xcpd__6348_c0		C14H19N3O7						
xcpd__6349_c0		C12H24NO8P						
xcpd__6351_c0		C16H23NO7						
xcpd__6359_c0		C13H10O11						
xcpd__6360_c0		C13H14N2O5S2						
xcpd__6361_c0		C17H10O8						
xcpd__6362_c0		C14H14O8S						
xcpd__6365_c0		C14H14O10						
xcpd__6367_c0		C13H14N2O9						
xcpd__6371_c0		C18H14O7						
xcpd__6373_c0		C15H18O7S						
xcpd__6374_c0		C14H19N2O4PS						
xcpd__6375_c0		C12H22O7S2						
xcpd__6376_c0		C19H19O2PS						
xcpd__6379_c0		C15H18O9						
xcpd__6380_c0		C12H22O9S						
xcpd__6382_c0		C14H18N2O8						
xcpd__6383_c0		C19H18O6						
xcpd__6384_c0		C16H22O6S						
xcpd__6387_c0		C16H22O8						
xcpd__6389_c0		C13H26O8S						
xcpd__6393_c0		C15H22N2O7						
xcpd__6394_c0		C13H27O8P						
xcpd__6395_c0		C20H22O5						
xcpd__6397_c0		C17H26O5S						
xcpd__6400_c0		C17H26O7						
xcpd__6401_c0		C18H30O4S						
xcpd__6403_c0		C18H30O6						
xcpd__6404_c0		C19H34O5						
xcpd__6405_c0		C20H38O4						
xcpd__6408_c0		C13H13NO10						
xcpd__6409_c0		C16H14N3O2PS						
xcpd__6411_c0		C17H13NO7						
xcpd__6412_c0		C14H17NO7S						
xcpd__6414_c0		C14H18NO7P						
xcpd__6416_c0		C14H17NO9						
xcpd__6418_c0		C18H17NO6						
xcpd__6419_c0		C18H17NO6						
xcpd__6421_c0		C15H21NO8						
xcpd__6425_c0		C16H25NO7						
xcpd__6435_c0		C13H12O11						
xcpd__6436_c0		C17H12O8						
xcpd__6437_c0		C14H16O8S						
xcpd__6438_c0		C18H17O3PS						
xcpd__6439_c0		C8H16N4O9S						
xcpd__6442_c0		C14H16O10						
xcpd__6443_c0		C11H20O10S						
xcpd__6444_c0		C11H20O10S						
xcpd__6447_c0		C13H16N2O9						
xcpd__6448_c0		C11H21O10P						
xcpd__6450_c0		C18H16O7						
xcpd__6451_c0		C15H20O7S						
xcpd__6453_c0		C15H20O9						
xcpd__6454_c0		C12H24O9S						
xcpd__6458_c0		C19H20O6						
xcpd__6459_c0		C16H24O6S						
xcpd__6461_c0		C16H24O8						
xcpd__6463_c0		C20H24O5						
xcpd__6464_c0		C17H28O5S						
xcpd__6467_c0		C17H28O7						
xcpd__6468_c0		C18H32O6						
xcpd__6469_c0		C19H36O5						
xcpd__6473_c0		C16H11NO8						
xcpd__6475_c0		C13H15NO8S						
xcpd__6476_c0		C13H16NO8P						
xcpd__6478_c0		C13H15NO10						
xcpd__6482_c0		C17H15NO7						
xcpd__6488_c0		C14H19NO9						
xcpd__6490_c0		C18H19NO6						
xcpd__6496_c0		C15H24NO6P						
xcpd__6497_c0		C15H23NO8						
xcpd__6500_c0		C16H27NO7						
xcpd__6502_c0		C19H40NO2P						
xcpd__6509_c0		C16H10O9						
xcpd__6510_c0		C13H14O9S						
xcpd__6511_c0		C17H15O4PS						
xcpd__6512_c0		C13H15O9P						
xcpd__6513_c0		C13H14O11						
xcpd__6516_c0		C10H19O11P						
xcpd__6517_c0		C17H14O8						
xcpd__6518_c0		C14H18O8S						
xcpd__6520_c0		C14H18O10						
xcpd__6521_c0		C11H22O10S						
xcpd__6524_c0		C18H18O7						
xcpd__6525_c0		C15H22O7S						
xcpd__6528_c0		C15H22O9						
xcpd__6529_c0		C12H26O9S						
xcpd__6532_c0		C19H22O6						
xcpd__6533_c0		C16H26O6S						
xcpd__6535_c0		C16H26O8						
xcpd__6537_c0		C20H26O5						
xcpd__6542_c0		C16H13NO8						
xcpd__6543_c0		C13H17NO8S						
xcpd__6550_c0		C13H17NO10						
xcpd__6554_c0		C17H17NO7						
xcpd__6560_c0		C14H22NO7P						
xcpd__6562_c0		C14H21NO9						
xcpd__6564_c0		C18H21NO6						
xcpd__6566_c0		C15H25NO8						
xcpd__6569_c0		C17H34NO4P						
xcpd__6575_c0		C9H16O10S2						
xcpd__6577_c0		C16H12O9						
xcpd__6578_c0		C13H16O9S						
xcpd__6579_c0		C13H16O9S						
xcpd__6580_c0		C16H17N2OPS2						
xcpd__6582_c0		C13H16O11						
xcpd__6585_c0		C17H16O8						
xcpd__6586_c0		C14H20O8S						
xcpd__6587_c0		C14H20O8S						
xcpd__6588_c0		C14H21O8P						
xcpd__6589_c0		C14H20O10						
xcpd__6590_c0		C11H24O10S						
xcpd__6592_c0		C18H20O7						
xcpd__6593_c0		C15H24O7S						
xcpd__6595_c0		C15H24O9						
xcpd__6597_c0		C19H24O6						
xcpd__6598_c0		C16H28O6S						
xcpd__6602_c0		C20H28O5						
xcpd__6605_c0		C19H41O3P						
xcpd__6606_c0		C15H11NO9						
xcpd__6609_c0		C12H15NO11						
xcpd__6610_c0		C16H15NO8						
xcpd__6611_c0		C13H19NO8S						
xcpd__6615_c0		C13H20NO8P						
xcpd__6618_c0		C17H19NO7						
xcpd__6620_c0		C16H19N3O6						
xcpd__6622_c0		C14H24NO7P						
xcpd__6624_c0		C14H23NO9						
xcpd__6626_c0		C18H23NO6						
xcpd__6629_c0		C15H27NO8						
xcpd__6632_c0		C16H31NO7						
xcpd__6634_c0		C17H36NO4P						
xcpd__6640_c0		C15H10O10						
xcpd__6641_c0		C12H15O10P						
